ADDRESS,TOTAL_STAKED,LP_DEPOSIT_VOLUME,LP_DEPOSIT_COUNT,LP_POOL_COUNT,LP_PLATFORM_COUNT,LENDING_DEPOSIT_VOLUME,LENDING_DEPOSIT_TX_COUNT,BORROW_VOLUME,BORROW_TX_COUNT,TOTAL_STABLECOIN_SWAPPED_OUT,NFT_TX_COUNT,NFT_PURCHASE_VOLUME,DISTINCT_NFT_MARKETS,TOTAL_MINTS,DISTINCT_NFT_COLLECTIONS,STABLECOIN_SENT_VOLUME,UNIQUE_TOKENS,TX_PER_WEEK,AVG_TX_VALUE,TOTAL_SENT_TO_CONTRACTS,TOTAL_DISTINCT_CONTRACTS,DAYS_ACTIVE,TENURE_IN_WEEKS,DAYS_SINCE_LAST_SEEN,GOVERNANCE_VOTE_COUNT
0x019ccce52a0703c435e56b0c8e3e6bfac4cbc3ee,0,49.131790853,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,31.131666667,49.13,3,1,2,15,"null"
0x059a951bd1fe2b9af3c97e8eabc1903fe910fd2d,0,6604.281908276,2,14,5,"null","null","null","null",3802.41,0,0,0,0,0,4643.71,2,14,1374.026,6372.33,8,5,10,27,"null"
0x0cc02f670e2644d25d8defb95afbc43222c7a316,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,10.02,2,28,5.035,0,2,1,11,75,"null"
0x000826775bf49c393f935775005a414c3bac92a3,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,32.46,2,28,18.64,0,2,1,3,25,"null"
0x0be6be7f73b267386eabfac4628125c86c850196,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,2036.28,1,9.333333,1016.07,2036.28,2,3,12,24,"null"
0x08b185305e07258d5b8cbbc7bb57a688d3adbbc4,219.05,"null","null","null","null",109.57,1,"null","null","null",0,0,0,0,0,0,3,21,75.866666667,219.5,4,3,9,27,"null"
0x04c3bfeca07b4d2b9e90d4718b605f6e14b1cf89,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,311.33,2,17.5,62.275,0,4,4,8,5,"null"
0x05b4d5ba4cf3ca56a54c1ae875ac7745088bbc1e,235.52,11.550591256,1,1,1,"null","null","null","null","null",0,0,0,0,0,11.64,3,16.333333,45.323571429,259.36,7,6,2,3,"null"
0x015c16e1afa74e8a872ada0354ba27f570d29c99,0,87.878575709,3,4,4,"null","null","null","null",43.22,0,0,0,0,0,142.6,3,28,46.274166667,186.65,6,3,5,28,"null"
0x0c2096400826ad910496767992b76456cbf3d897,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,27.75,2,21,18.5,0,1,1,0,2,"null"
0x05d14c7ecd3b37ed946143ee1f02617543a3848f,23.28,"null","null","null","null",0.01,1,0.01,1,"null",0,0,0,0,0,0,3,14,11.655,23.29,4,4,8,1,"null"
0x0983793e7ce1e3e0b2fec4a3d06fb6af478ef6e9,22.02,43.860535755,1,3,2,37.99,2,"null","null",23.68,0,0,0,0,0,75.98,4,16.625,12.876315789,80.23,12,8,10,52,"null"
0x0983bd21d43158e7a8432ce35097664451a2d992,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,20.2,2,21,6.943333333,10.1,3,2,11,73,"null"
0x0d2bac8f4095ef27e4687e231733382534ee262d,0,2265.686612238,13,19,5,"null","null","null","null",388.74,0,0,0,0,0,420.29,6,24,81.590416667,2064.51,21,14,12,4,"null"
0x09152fab00c76b6118aa34c78c6e3d5497a85b7d,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,18.94,2,10.5,12.78,0,1,2,8,57,"null"
0x01ee7cb648ad657beac4a534be987307ff4e52a6,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,39.7,2,14,13.5175,0,3,2,12,87,"null"
0x0144ccaf4dfe253d0048588e390c1315e60260c2,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,218.5,2,42,73.91,0,3,1,3,25,"null"
0x010301d969bc1e5eaf9d8cba3fb91c38993b267a,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,60.83,2,8.75,36.416,60.88,2,4,1,11,"null"
0x06dca6bfe1719f4f546afb03fc1ee6d5acdc31be,0,5999.871996151,4,3,2,4874.57,1,6167.42,5,3879.09,0,0,0,0,0,2099.66,4,22.4,1374.073125,7011.52,10,5,7,48,"null"
0x02987013643ef8dfb384ecb2c25b76855e29d65c,0,580.306410452,3,2,2,"null","null","null","null",0,0,0,0,0,0,0,3,63,250.597777778,580.31,5,1,3,23,"null"
0x0c6590dcda9d5fdcb9cffd453c9952f0515a8ef6,0,57953.092949249,16,10,3,49.45,1,"null","null",4326.91,0,0,0,36,3,106282.31,7,85.166667,2981.560547945,79579.68,26,6,5,1,"null"
0x0d744600f1d8d81e4646da865571a5e1b8236a3b,0,60.664074686,2,3,3,"null","null","null","null",12.83,0,0,0,0,0,12.8,3,18.2,18.03,47.94,7,5,10,60,"null"
0x03e6b8da890e572420e406633cc039e07e74bbb5,0,4.322843083,1,2,2,"null","null","null","null",2.15,0,0,0,0,0,13.28,2,21,5.626666667,15.78,3,2,4,32,"null"
0x0c5b479fd64b80369927357c9ba8cfcb10479f1e,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1466.67,2,14.777778,158.523684211,0,5,9,12,49,"null"
0x011ccd0682dcd4df084f0cbcf5af323b64fca697,0,252.021362652,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,28,103.98375,255.28,5,2,0,1,"null"
0x058ba8ca7e9d35c6f48b590a81df8cdc104b768e,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,83.65,2,21,55.78,0,1,1,4,29,"null"
0x096723b9d36b99cfc7df6b08562d9baea39d6930,0,993.009474395,3,2,2,"null","null","null","null",993.01,0,0,0,0,0,501.82,3,10.5,117.961,501.82,6,20,7,32,"null"
0x0dc2a0d59c2a74130bcf45c6b87f1aafc2f38661,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,21,7.636666667,0,2,1,9,61,"null"
0x0995bf0f9b8dc2a6c5a034ecead830fec0176374,50.52,"null","null","null","null",23432,2,"null","null","null",0,0,0,0,0,9998.81,4,28,6896.59875,33432,4,2,11,17,"null"
0x0599ebe82f598f0e09481e935e2ae0a84c632c30,0,119.315003625,3,1,1,"null","null","null","null",0,0,0,0,0,0,315.75,3,16.333333,124.345714286,120.32,5,3,7,4,"null"
0x000690448a5aa920326ada5747c66df4ce040619,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1012.56,1,14,1012.64,0,1,1,1,7,"null"
0x0b9b0d5cf92f94b08fa59865b9f0cad7b9682e46,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1560.9,3,17.5,624.9,1560.9,3,2,12,47,"null"
0x05ffab07ba59b5da8ffc5be329989bd6a6d76341,71,24.39,2,2,1,"null","null","null","null","null",0,0,0,2,1,0,3,22.4,12.509375,46.92,7,5,9,50,"null"
0x058406be3f880f661e82bad4121136eff3d92400,0,0.04923646328,3,2,2,"null","null","null","null",0,0,0,0,0,0,221.68,2,9.333333,110.845,0.04,4,3,8,20,"null"
0x0620f32b5c1ca69651c3ed064762205f038088ae,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,60.36,2,35,24.152,0,2,1,9,62,"null"
0x0c669ed12099de7164f4e97266ae2b326d6bf9e3,0,0.3363641877,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,15,12.364,0.56,5,7,11,16,"null"
0x092b39bbe4fd8af5b2332c68a4e4039ef401ed25,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,241.24,2,21,160.846666667,0,1,1,0,1,"null"
0x0467f514e9a14f412e5b4a321f5014a7269d4177,0,33.348541912,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,20.788333333,33.35,3,1,9,63,"null"
0x0917efdf7dd20950e2762d6b427bf1bef54eaa66,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,4,18.666667,83.599166667,308.4,6,9,3,2,"null"
0x06f86024048273b8bebc3bdaed24feda46685816,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,99.77,2,21,66.526666667,0,1,1,5,38,"null"
0x0025d3f03ddd0b067dfb93efb53500776f073fcc,"null","null","null","null","null","null","null","null","null","null",0,0,0,0,0,141.3,2,7,72.665,141.3,2,2,11,63,"null"
0x0d978884e7214cb763dd186c4f072cad3f6701b6,0,5027.249567546,40,6,4,"null","null","null","null",2180.49,0,0,0,0,0,3270.14,4,23.074074,175.007303371,5746.12,45,27,7,2,"null"
0x0b59404815704e5d02e42ccfb85ba0038d3468ed,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,334.55,2,21,111.511666667,0,2,2,7,53,"null"
0x047b60edb71ca9daeb48e158551d91a80a5813b0,20.39,55.100654621,2,3,2,68.25,3,20.18,1,11.89,0,0,0,149,1,76.93,6,31.111111,12.357,152.02,20,9,10,22,"null"
0x041489231f5551dc9316d40b263290e2f8c87032,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,20.2,2,21,6.941666667,10.1,3,2,11,73,"null"
0x04b3dc7a6c76236d54fb1d6b33749d2614ac7057,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,41.84,2,21,27.906666667,0,1,1,4,26,"null"
0x044f6e8e45b6e39630439e48b537f204f035ca36,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1999.8,2,10.5,1333.256666667,0,1,2,5,33,"null"
0x09e16b4ff44c0552163975dd88ebf0872c8be81b,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,91,72.1,406.74,7,1,8,60,"null"
0x069be1f9e39abcf4dbae85ef961632adc68385e9,60.4,47.27271485,2,2,1,"null","null","null","null","null",0,0,0,2,1,0,4,70,8.895,47.27,8,2,9,55,"null"
0x00599942b6049187560299732ff843b0ac17ad25,0,24.102876921,2,1,1,"null","null","null","null",10.65,0,0,0,0,0,21.3,2,42,12.523333333,34.75,4,1,13,90,"null"
0x040a71ad32fa035ad6bd2d14d538c371ad2ac4d9,0,2807.080772878,17,4,3,"null","null","null","null",0,0,0,0,3,1,0,9,305.148148,7.246882288,12743.589,4055,81,12,1,"null"
0x042d71010560ba35175c34d6cc51d9a041b76297,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,25.82,2,42,19.988333333,25.83,3,1,3,20,"null"
0x0ab0a60c2304e31debf7973d8aea9085cb62351a,0,"null","null","null","null","null","null","null","null",0,0,0,0,0,0,33.13,2,15.75,8.248888889,4.01,6,4,4,11,"null"
0x0d9cbf9d7add235bbd8e3b1edfa2cb376452f4ca,"null","null","null","null","null","null","null","null","null","null",0,0,0,0,0,30.85,2,14,16.785,0,2,1,12,83,"null"
0x0a389c2a9dc951f24c7401dccc0f11f516605eaa,0,404.175149641,2,1,1,"null","null","null","null",0,0,0,0,1,1,0,2,16.333333,142.401428571,404.18,4,3,10,5,"null"
0x08ad97758a734c7688a3e3e09a6bd3527d735ae5,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,16.69,2,10.5,11.126666667,0,1,2,6,45,"null"
0x06212e40b01775b906c198a0924c1a277504e6c1,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,11275.36,2,58.8,268.573809524,0,39,10,5,30,"null"
0x06f2899ae1ceb487e82066772682e5c2aa6e40a7,46.79,23.1536,2,2,1,"null","null","null","null","null",0,0,0,2,1,0,3,38.5,8.904545455,23.16,5,2,9,58,"null"
0x01ed6387b09c5378cbfb24140f8ed0ef99641873,0,14.153257777,2,3,1,"null","null","null","null",4.11,0,0,0,0,0,0,2,14,12.013125,14.17,8,8,11,15,"null"
0x0d47c33e3f0cbfab0a10f9c783e2e7f503c7ba6d,0,35.199522104,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,30.416666667,35.2,3,1,9,63,"null"
0x0c250081c2349b8bdc770563aecf725de562f96e,0,34.97750413,2,1,1,53.61,2,20.18,1,0,0,0,0,0,0,39.94,3,30.333333,32.165769231,123.57,11,6,12,65,"null"
0x010aa0cf382fd4439007e54457ee802653e449cc,0,29.159087235,4,5,3,"null","null","null","null",11.78,0,0,0,0,0,0,7,50.75,6.412758621,48.14,10,4,11,17,"null"
0x0b737431dee9db0bc615180e20634b3b342c2578,0,2487.002620074,10,5,3,"null","null","null","null",2057.87,0,0,0,1,1,130,2,16.227273,53.59745098,7.47,40,22,12,4,"null"
0x09fa804e11827e89dc3f4e2b7c463aa27773018c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,227.62,1,14,113.81,0,2,2,11,72,"null"
0x0af6c380918c8dc1357926cce4808c2479643913,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,98,56.283571429,476.61,11,1,9,63,"null"
0x01bedb1f8148177d3baff9ae3587bc1f31474d62,0,6142.031190738,114,59,6,"null","null","null","null",185.36,0,0,0,0,0,0,20,73.393939,43.074379944,5368.01,213,33,12,1,"null"
0x0174d829794b935ff7c647bffbc677c3ae8c0200,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,119,54.741176471,508.8,10,1,7,47,"null"
0x0d7d5b31d2df7522dc18f28f9221254fee878d61,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,1,14,495.38,494.87,1,1,4,30,"null"
0x077a62457f0d7f7e1455c378246ccf373fead422,0,12258.755957191,58,26,7,"null","null","null","null",35.45,4,369.5319,1,3,4,0,18,321.292929,18.332493398,26908.59,6740,99,13,3,"null"
0x0838365d348099dde62f77430318dacad87e181c,0,43.649754178,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,36.243333333,43.65,3,1,9,61,"null"
0x06e6759e6d1b2283f802c8c4bf508247d25b0c5f,0,6966.371666428,4,5,4,"null","null","null","null",1836.8,0,0,0,2,1,1089.62,4,21.875,487.292,6545.36,6,8,11,13,"null"
0x001a278341cc1e2966b0f76d6718b6af0a6a7788,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,1,7,118.645454545,0,2,11,5,24,"null"
0x0c3fc8101fc8982e678ce7fbaa158077dcc149ca,0,884.017766798,5,9,5,21.97,1,"null","null",21.94,0,0,0,0,0,1015.14,2,35,202.1755,2102.27,11,4,11,18,"null"
0x000f959ba61fcc2991b5771feac55ed1e52db50a,0,3284.820178638,36,39,5,"null","null","null","null",251.15,0,0,0,17,5,518.79,21,21.466667,83.919673913,7392.6,84,60,13,1,"null"
0x09e5c0a95f0ace2184223327504d10eb614d291c,0,33.166079352,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,16.605,33.17,3,1,9,63,"null"
0x02263cf9991e3ea5aa3e80210629f31b4c8851f1,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,769.06,2,18.666667,178.88,769.26,5,3,9,44,"null"
0x07ed2a567ee777e38739392ec27fba67169d1c7c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,5003.54,2,14,1667.261666667,0,3,3,8,5,"null"
0x024ae17656e34cee2ee9b85800969d991bdb18e6,0,3.0638148,1,1,1,"null","null","null","null",0,0,0,0,0,0,8999.41,3,49,2572.13,3.05,5,1,0,1,"null"
0x00e6690471916acf4540915425204cb43b8ce4a5,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,3,22.166667,87.635789474,0,7,6,12,62,"null"
0x0031af5f20ea6f60b5ed7baa0be6d58dc98b53b9,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,149.97,2,21,99.983333333,0,1,1,5,37,"null"
0x083d04ac07ab48604fe7c157a955dab7893e4c33,0,28.56299769,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,23.151666667,28.56,3,1,9,61,"null"
0x05c1f0f5ce35151ca013b206357afa9c1fab9eb0,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,5811.11,2,20,581.119,0,9,7,9,7,"null"
0x0573d8ea1d999b14951fe6c7416e253096a253b7,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,105.1,2,21,70.083333333,0,1,1,3,24,"null"
0x0d60c4a9a47759b5ecf400a66ae647e9cc44756e,312.27,12945.793710102,19,11,4,434.57,2,"null","null",604.48,0,0,0,296,1,0,7,45.5,232.890641026,8589.56,25,12,12,9,"null"
0x0c3d050302e014ae7f06901cbddecbf5d8f72c00,0,918.606692593,4,5,4,244.26,1,"null","null",0,0,0,0,0,0,0,3,22.166667,98.878421053,843.3,15,6,9,6,"null"
0x0d0e5bab8ea24d2015b574690e20c97478a579e4,0,15.156,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,11,6.239889347,31.23,2,7,9,67,"null"
0x0904a8c744fc7c98fbd71d1cf0007520ba2a7479,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,369.88,2,21,246.603333333,0,1,1,3,24,"null"
0x03dea0dce251c5fac58667c58f172975fd695b0a,0,"null","null","null","null","null","null","null","null","null",0,0,0,1,1,829.47,2,15.076923,70.968214286,0,14,13,12,7,"null"
0x0e2adad2e80e3030eda7143c31420ed2bdd4fe17,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,654.72,2,22,59.534545455,0,10,7,0,4,"null"
0x098aae78d84b7f0f4dd8bca5d49fcf3c17c002bb,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,37.94,3,17.5,29.434,0,4,2,1,11,"null"
0x043e00421ffff3ebc63dcee0cada9401d93c9b43,0,34.422593618,1,2,2,"null","null","null","null",0,0,0,0,0,0,0,3,10.5,9.056666667,13.67,1,2,11,77,"null"
0x0baebbec6f1a6b9dca7656fcb35495e176079684,0,24422.807985785,882,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,532.648148,23.736653812,24441.450007753,2053,54,10,1,"null"
0x03eec6caee0542852c71fd200cd1805f24d1c2a9,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,74.23,1,14,74.23,0,1,1,12,88,"null"
0x08a1731ce3baf2ab1e6def37ca497b3bc8e306b7,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,92,2,10.5,61.323333333,0,1,2,2,15,"null"
0x0d094b31ad17d3302d3531d15f98aa74f28dfbc7,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,43.24,2,21,28.83,0,1,1,11,80,"null"
0x0b9f42f6f76ee14b948aaad4ddc1d3571f8e286b,0,21.665718822,1,2,2,"null","null","null","null",21.66,0,0,0,0,0,10.83,2,14,13.6,10.83,2,3,9,65,"null"
0x02b4f86dc789530c1eda56af6b64cd8a2d052d86,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,13.3,2,21,8.9,0,1,1,10,69,"null"
0x03f114ca67ec4abe85a92d8c7dcfc26170401c85,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,20.9,2,42,8.203333333,10.45,3,1,13,89,"null"
0x01b9b87f8385b1e691be8bb6626d9ca6b9787a50,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,51.16,2,17.5,65.442,0,2,2,11,76,"null"
0x034dc7d794518540b296d13f54f20bd52461a3a8,0,47.881137837,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,32.695,47.88,3,1,2,15,"null"
0x00b6798790a78889e141376631ee551933e5d6b0,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,3,9.333333,5.895,0,2,3,6,24,"null"
0x058039c7d560d2c21fea88ccd3c7cbd6f2500201,0,"null","null","null","null","null","null","null","null","null",0,0,0,1,1,36020.92,2,16.333333,10292.757142857,26003.9,3,3,1,5,"null"
0x01b407d6e250f1242fe764e559c9454ba64000c7,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,299.99,2,21,200.013333333,0,1,1,1,10,"null"
0x072c41eb16f30fc0aa4bcbb175fa222447dff6f2,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,2606.3,2,17.5,1042.528,0,2,2,3,24,"null"
0x0026b9e103b6f111b115c0b0cd6feedcb8ad4fe6,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,281.32,2,44.333333,29.612105263,0,6,3,13,49,"null"
0x074786ddaf38d2140846cfd9fb9e24e18e122903,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,328.62,2,28,82.62625,0,4,2,8,57,"null"
0x0d76c7720c94831011aeb0600461bd6ba071a777,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,3,38.5,3189.351818182,0,13,2,8,53,"null"
0x0a6d177c34f7f5c5c5fbb73a37eaf9b42cc15ed3,0,58.105829653,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,33.701666667,58.1,3,1,0,4,"null"
0x019605cef7791f0d4d61356bc699c471f2bdca5e,0,14968.069623786,4,4,3,"null","null","null","null",0,0,0,0,0,0,4077.34,4,22,5254.926818182,16168.82,12,7,12,6,"null"
0x0d18987dd9d9795403a1966cb24667dd5afaad30,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,96.42,2,35,40.416,0,3,1,8,60,"null"
0x0cf0222ea8a1e373b5d78a4d3be745c972487d19,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,56,50.01,102.28,5,1,5,33,"null"
0x05e344edc983b1103474d60ba2268f0bead7aca5,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,173.7,2,21,115.8,0,1,1,5,33,"null"
0x01f736e45800032690ffa90d357abb9ecc83fd6f,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,2147.64,1,14,1073.82,0,2,2,11,77,"null"
0x07cb6317c7c8297bb29cfbf5a45519b5e07263ea,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,10.02,2,28,5.07,0,2,1,11,75,"null"
0x0a50b1e76eee042dff77f1373e37d3036178b736,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,128,2,21,85.333333333,0,1,1,12,88,"null"
0x046a9c17c328a5c1d1ef7da6d74c20abe1ac50aa,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,161,61.173043478,582.48,12,1,8,59,"null"
0x012e733e594a8329cfea7a8bf6cd65f924b7f7a8,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,238,35.959705882,231.67,20,1,2,16,"null"
0x0669a8ce89719c641a09efebb59bed41de208dba,0,2.058469415,1,1,1,286.96,22,118.17,11,2.06,0,0,0,0,0,1185.77,3,14,38.925909091,186.02,17,33,4,4,"null"
0x009b56477883793f0c4a35f32f78c461cd4019b1,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,100.95,2,21,67.313333333,0,1,1,9,64,"null"
0x06a75da05a1bdae5c1c1e490596c068cf8bc30ec,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,200.1,1,14,100.05,200.1,2,2,9,56,"null"
0x045324661b1b38d32a8c5b50f1b5bdd62f5f9d86,0,1.32434774,1,2,1,"null","null","null","null",0.67,0,0,0,0,0,0,2,14,3.656666667,0.77,3,3,5,17,"null"
0x0af9d8f3fd23604bef4da3dfe5f80407b0a6780f,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,629.91,1,12.833333,114.53,0,6,6,"null","null","null"
0x060ec843142e541c5780a3820f52f8426570b8f7,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,9.333333,7.645,0,1,3,5,39,"null"
0x04c04c43f368d964b5c1ff7098125971ffa78610,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,299.65,2,21,199.783333333,0,1,1,7,49,"null"
0x0000017774c6f0af82a621834c846bbbeb982b4f,0,7068.627804132,4,5,3,"null","null","null","null",172.02,0,0,0,0,0,22910.93,2,24.5,2865.721428571,30047.09,9,6,12,74,"null"
0x01574049b5e049d50f8685e9ca4ef95c8d7d8332,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,194.59,2,24.5,62.12,0,3,2,11,80,"null"
0x0c285904db116616da9d1251ccb6e437b25eea30,0,57.053481088,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,3,9.333333,28.5375,57.05,1,3,10,69,"null"
0x05c2e6b2800c2a73db2c99cbf657722d267ab618,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,2738.62,2,21,1825.746666667,0,1,1,4,31,"null"
0x07f3ce15fd81b455cf13ba7626436b668c95df20,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1887.06,2,100.333333,87.871627907,0,42,3,8,51,"null"
0x0448f3f72ee6e234272703b54488a052b0321e69,0,81.58406466,3,3,1,"null","null","null","null",0,0,0,0,0,0,0,5,63,21.497777778,81.6,5,1,12,84,"null"
0x0800e449665b9990dc889452c11eb1c73d0c4cdc,23.13,23.129125358,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,43.933333333,63.49,3,1,10,73,"null"
0x0c7f8effa0229989412acf906801091882ef19e6,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,3,21,11.774666667,32.8,4,5,12,6,"null"
0x03f566a5bb7a0cc351f38820f699049122350286,0,"null","null","null","null","null","null",1499.86,1,"null",0,0,0,0,0,1499.86,1,7,1499.86,1499.86,1,1,12,85,"null"
0x025267d52dcf5378eff3f632c06b344d75859dfe,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1229.59,2,11.666667,491.854,1229.91,7,3,5,20,"null"
0x0c661848a07e697620fc58b705b3f59a4201df36,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,21,23.93,0,1,1,13,90,"null"
0x0c5aaa6cb79130641dd97c8c5da0b87805f11461,0.49,"null","null","null","null",380.36,1,353.97,12,"null",0,0,0,0,0,461.05,5,17.5,56.378666667,487.44,14,12,11,8,"null"
0x092c320a24b65b0c32ebea4029bdb71cad3da251,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,16.03,2,28,8.0175,0,2,1,4,31,"null"
0x0cdb50f04c5cfcb413fc93ba1a4c29bce16a0c85,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,14.29,2,21,9.553333333,0,1,1,5,35,"null"
0x0c1272e5bdef39162525cef4bf7892b50da0b52d,0,32.87983533,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,30.406666667,32.88,3,1,9,63,"null"
0x0b1bb2c615f1a612b16734f1364999e68c9bb1ba,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,309.95,1,14,309.95,0,1,1,9,67,"null"
0x014740eecd1dbeb94f1071ea862ac3cb13a76031,0,18050.437241385,17,13,4,9704.56,7,1499.85,2,3041.46,0,0,0,0,0,103421.42,11,57.826087,1249.228,81378.09,116,23,5,4,"null"
0x0af9ccf83852067622290524af46cfa7d5391dda,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,203,37.617931034,466.38,17,1,6,40,"null"
0x01f29cb1ffec127fd5fd55517628b3b315ec771a,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,147,12.635,208.5,22,2,2,14,"null"
0x028ca317beb7e7cabffa0dd40bc5d41bc4d971d9,0,10587.818761221,13,44,8,597.17,4,"null","null",6242.63,0,0,0,0,0,309821.85,4,99.75,753.998464912,346475.7,474,64,13,1,"null"
0x03b7c67668e92e4c2f358782ab2ae93d0f7633a0,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,599.98,2,21,399.986666667,0,1,1,6,43,"null"
0x008cbec7a44a0e7a3832fd9fcf6a88463b14a1b5,0,5.975124378,1,1,1,44.26,1,"null","null",0,0,0,0,0,0,44.19,3,13.461538,11.8248,108.94,8,13,12,2,"null"
0x0af7e23ca25865667e51fc2abc406c408344317b,0,3468.003131197,1,4,3,"null","null","null","null","null",0,0,0,0,0,22724.96,3,21,3376.383333333,3700.83,6,3,2,12,"null"
0x02b218304b79aad832c496069f100e951b6519a4,0,84.703916473,3,4,3,"null","null","null","null",37.74,0,0,0,0,0,19.04,2,28,14.3675,28.7,2,1,9,64,"null"
